run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,t_stat_gross,mean_ret_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,mean_ret_neutral,t_stat_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_net,sharpe_daily_ann,max_dd,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni
R11,full,short,48,swing_bull_CHoCH,last_event_swing,93172,730,737,0.003934696760695566,1.8020256724631158,0.0032473458074278724,1.4116971426397924,0.15846699941803374,-0.0012687039895187234,0.007763395604374468,2.5363793713576666e-05,0.07435600077240896,-0.0008058101543345673,-2.143294955742959,0.5316296741510325,-0.1536916725862292,-0.6653410309444534,True,-0.0012857265107033627,0.007670472348981811,50,1.0
R11,full,long,48,swing_none,last_event_swing,1303,366,5,-3.357087410591218e-05,-0.027599978371560634,-0.0009884893161627043,-0.8119187526008842,0.41736743148370065,-0.003382631596643474,0.0014056529643180651,-3.504357128341958e-05,-0.009670637668241007,-0.0009899620133402111,-0.2731685278648362,0.010744435917114352,-0.22838257671454984,-0.28469497269182376,True,-0.00331716905064863,0.0014897457016333161,50,1.0
R11,full,short,48,swing_none,last_event_swing,1303,366,5,3.357087410591218e-05,0.027599978371560634,0.0001884893161627053,0.15482009562987273,0.8770487227976033,-0.002205652964318064,0.002582631596643475,3.504357128341958e-05,0.009670637668241007,0.0001899620133402134,0.05241781284041386,0.9401381427475057,-0.06320795170444266,-0.4603385840743611,True,-0.002289745701633309,0.002517169050648634,50,1.0
R12,exec,long,48,SBEAR|IBEAR,swing_x_internal,118531,730,715,0.0003882640749880529,0.161529850563224,0.00040134201282951323,0.1453107638496483,0.8845057936096306,-0.0050210206082738455,0.005823704633932872,3.9557045997686496e-05,0.13093498081630242,-0.00016534679320768532,-0.3741009513556131,0.41230164421235566,-0.3725231568369963,-0.762155227194441,True,-0.005171226146010158,0.005681648118287459,50,1.0
R12,exec,short,48,SBEAR|IBEAR,swing_x_internal,118531,730,715,-0.0003882640749880529,-0.161529850563224,-0.001201342012829514,-0.4349605073692737,0.6637201790671144,-0.0066237046339328726,0.004221020608273845,-3.9557045997686496e-05,-0.13093498081630242,-0.0006346532067923148,-1.4359175877313606,0.4506103579473076,0.17621513245573903,-0.5308243821706279,True,-0.00648164811828746,0.00437122614601021,50,1.0
R12,exec,long,48,SBEAR|IBULL,swing_x_internal,72543,727,710,-0.0016868168841287555,-0.7066181997284815,-0.0018948715852616866,-0.7389743882429248,0.460162049223448,-0.006929009584380683,0.0031392664138573095,-3.303902302208491e-05,-0.08197180088083063,-0.00017151853609905307,-0.3656738842550186,0.407721890636415,-0.21637993000704947,-0.7074980703106717,True,-0.006931114572979101,0.002953691348102406,50,1.0
R12,exec,short,48,SBEAR|IBULL,swing_x_internal,72543,727,710,0.0016868168841287555,0.7066181997284815,0.001094871585261688,0.42698516681360277,0.6695170753693447,-0.003939266413857308,0.006129009584380684,3.303902302208491e-05,0.08197180088083063,-0.0006284814639009469,-1.3399091626704267,0.5126469736860242,0.027889331429909455,-0.5943254054372191,True,-0.003753691348102412,0.0061311145729790835,50,1.0
R12,exec,long,48,SBULL|IBEAR,swing_x_internal,58015,729,705,-0.002226053049016831,-0.9440541505847879,-0.0024521707514291646,-1.0081953872012044,0.31369656873768625,-0.007227229492313443,0.0023228879894551142,0.0008593819663361768,1.9845994681400705,0.0007275811408754745,1.6038601493128584,0.43842109799189866,-0.16387072646132914,-0.7080248240098184,True,-0.006995067873446839,0.0021773318769824413,50,1.0
R12,exec,short,48,SBULL|IBEAR,swing_x_internal,58015,729,705,0.002226053049016831,0.9440541505847879,0.0016521707514291634,0.6792801559552192,0.4971768687555802,-0.0031228879894551155,0.006427229492313442,-0.0008593819663361768,-1.9845994681400705,-0.0015275811408754746,-3.367358469110412,0.5213996380246488,-0.02156014110910176,-0.6533590054974053,True,-0.0029773318769825067,0.006195067873446819,50,1.0
R12,exec,long,48,SBULL|IBULL,swing_x_internal,73100,730,709,-0.0037916801243934473,-1.4657437318712139,-0.003852253961877789,-1.4071459976700114,0.15981146962359527,-0.00922687032132039,0.001522362397564812,-0.0007719665014497182,-1.6636560037895751,-0.00073560837776929,-1.4770829097507348,0.40332421340629276,-0.19167412942207054,-0.7222516339318645,True,-0.009279821683257593,0.0014711313765448184,50,1.0
