run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R6,live_diag,long,48,Q5|L3,funding_x_liqtercile,14995,730,521,0.002847641680900227,0.002642884103158794,1.0774750498883796,-0.007546536978031315,-0.0005828162546681003,0.0026565682023152143,-0.21938689703511946,0.8264102565252232,-0.005798277096889374,0.004632644587553173,-0.011155082155316918,0.0030227172648374877,1.78261169930032,-0.0003062575247149025,0.006351692054389878,-0.000306486891744237,-0.17923526719741273,0.4594198066022007,0.4373457819273091,-0.0021282068021328715,-0.356562497090596,-0.8915161620687265,-8.281625466810048e-05,-0.0005828162546681019,-0.001582816254668101,0.9923307769256419,0.20921812333800396,0.0014647757479838608,True,-0.0058545780904799005,0.004616863076736496,194,1.0,30,1.0
R6,live_diag,long,72,Q1|L1,funding_x_liqtercile,9291,730,361,0.0020513173321549524,0.0027642130390150314,0.7420981318016993,-0.000779423226812126,0.0022056251265337983,0.002796541951053479,0.7886973144468375,0.4305464020778516,-0.0032846493289417278,0.007695899582009324,-0.0022878078947368577,0.002840013069405375,2.3042212652276906,0.00042028874413275975,0.00525973739467799,0.0029857304196613784,2.3207551375679225,0.48778387687008934,0.47142395866968034,0.0009318350152550131,0.14650816751115028,-0.6697209856203266,0.0027056251265337953,0.0022056251265337944,0.0012056251265337942,0.9935421375524701,0.07497238287059887,-0.0021170292232694237,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q1|L2,funding_x_liqtercile,19136,730,521,-0.0027533083896327097,0.0025988854422449837,-1.059418912768364,-0.009077803674501561,-0.0009805870915697748,0.0026340042847536414,-0.37227999105608484,0.7097930377986785,-0.0061517615968362796,0.00419058741369673,-0.00919935443118544,-0.00165113321592246,-1.9488622515218008,-0.0033144336571398455,1.2167225294925504e-05,0.00024184302729948407,0.2673756207049707,0.44680739889225624,0.4395966140662556,-0.0016059309224644193,-0.23676061721466757,-0.6849593678783645,-0.00048058709156977475,-0.0009805870915697756,-0.001980587091569776,0.9906468805517818,0.09192516867854492,-0.003651929003639432,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q1|L3,funding_x_liqtercile,28090,730,586,-0.010285376645968226,0.0024564992774281976,-4.1870057689316225,-0.017282262693038786,-0.0051120505803009635,0.002480162994868352,-2.061175249722776,0.03964189508191923,-0.009981198182757578,-0.0002429029778443486,-0.015557905768628755,-0.007409819981071742,-8.304587766287028,-0.009161518286963896,-0.005658121675179587,-0.0021400616140083684,-2.3539592819592334,0.40813783774162543,0.41643230928055247,-0.0028939445420636412,-0.44400009818926023,-0.7986259462405592,-0.004612050580300963,-0.005112050580300963,-0.006112050580300964,0.9926666903990602,0.12744888411425254,-0.00704739978339609,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q2|L1,funding_x_liqtercile,12663,686,379,0.005624112599713593,0.003182040387886048,1.7674548133092387,-0.00016302217101527017,0.004065608037729288,0.003202555893617403,1.2694885500146684,0.20469989082418963,-0.0022224454138749855,0.01035366148933356,-0.002459423696958503,0.0026258932333137596,2.709537467801197,0.0007230718271137081,0.004528714639513811,0.0011418537964074764,1.1390514064331605,0.4950643607360025,0.4791123746347627,0.0016572714737644902,0.24990532045583438,-0.5847261618054591,0.004565608037729287,0.0040656080377292885,0.003065608037729288,0.9927347390033957,0.07427227354679082,-0.00037149279373161,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q2|L2,funding_x_liqtercile,19707,686,526,0.0007623052365352619,0.002900533063165177,0.26281556525454813,-0.004008100582229446,-0.0009111268237414511,0.0029095112965095682,-0.31315459226245174,0.7542589566055985,-0.006623802311142099,0.004801548663659197,-0.006082233787545766,-0.0008005461271619995,-1.1078232463198943,-0.0022193815156962486,0.0006182892613722495,-0.0024245579201820594,-3.3155170721800467,0.47455218957730755,0.4577053838737504,-0.001821664399672704,-0.27188129510393005,-0.7922574291735461,-0.0004111268237414516,-0.0009111268237414518,-0.0019111268237414515,0.9951793778860304,0.08581112691791831,-0.00038421150061186996,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q2|L3,funding_x_liqtercile,22180,688,563,-0.0014587285669898588,0.002751536391086598,-0.5301505630509935,-0.007247149181751067,-0.0030923999159381144,0.00275697676362778,-1.121663394750185,0.26239919715537563,-0.008505553570511455,0.002320753738635226,-0.00918273370498164,-0.0015320972239551572,-1.8393600638161611,-0.003167532873238522,0.00010333842532820768,-0.003107697194573643,-3.7196221058033716,0.4571930931878635,0.44614760380505836,-0.0024448338561284854,-0.36214943000500943,-0.8062966765535686,-0.0025923999159381136,-0.003092399915938115,-0.004092399915938116,0.9953563860962085,0.09629062691918502,-0.00036426047694537603,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q3|L1,funding_x_liqtercile,18077,683,385,-0.010606852550847229,0.0035275327498145515,-3.0068757126081533,-0.013088376560999038,-0.012918356750607053,0.003541826936395325,-3.64737097057448,0.0002852286649044716,-0.01987260603346673,-0.005964107467747376,-0.01587926990901733,-0.0018277797165319235,-2.7084392228114598,-0.0031528053060050874,-0.0005027541270587598,-0.0040377689353229855,-5.84479428807809,0.42363223986280907,0.4067046523206284,-0.0045167324522899155,-0.6513089750599966,-0.8226396843000091,-0.012418356750607052,-0.012918356750607051,-0.013918356750607052,0.9952978923493943,0.0762041538079424,0.0001942819692085246,True,,,194,0.05533436099146749,30,0.008556859947134147
R6,live_diag,long,72,Q3|L2,funding_x_liqtercile,23050,690,541,-0.011533032642816703,0.0032761497557754864,-3.5203008111839984,-0.01421084643474918,-0.013783445010060374,0.003296471184046885,-4.181272712700993,3.274524256037922e-05,-0.02025582920157379,-0.007311060818546962,-0.01671040878223494,-0.003226565518496835,-4.7865515754575165,-0.004550082165385216,-0.0019030488716084534,-0.005346820961999565,-7.871990808070027,0.4161388286334056,0.40065075921908894,-0.006019749958198952,-0.8540525014603362,-0.8916348679817945,-0.013283445010060378,-0.013783445010060374,-0.014783445010060374,0.9934924078091106,0.08763481252116802,0.000194927372052396,True,,,194,0.006352577056713569,30,0.0009823572768113764
R6,live_diag,long,72,Q3|L3,funding_x_liqtercile,18317,692,567,-0.010764454266804729,0.003326948721237298,-3.235533568068164,-0.015081692501047295,-0.012857015694208563,0.003347670654100943,-3.840585595975082,0.00013407464775345453,-0.01942989259466833,-0.006284138793748798,-0.017496545700713573,-0.0036096634916075797,-4.068382250759701,-0.005351688625861898,-0.0018676383573532614,-0.0055639726423101325,-6.256081724310252,0.42441447835344215,0.4112027078670088,-0.007655834764072118,-1.0601654199389934,-0.9171475685612214,-0.012357015694208563,-0.012857015694208565,-0.013857015694208562,0.992902767920511,0.10432974566680946,9.285562984548987e-05,True,,,194,0.02601048166417018,30,0.004022239432603636
R6,live_diag,long,72,Q4|L1,funding_x_liqtercile,28379,670,428,-0.0026628670404429317,0.0027493986325464272,-0.9685270840397007,-0.0068728522336770626,-0.005070203062152734,0.0027629336776421225,-1.8350795399763729,0.06693970783110756,-0.010495312651019238,0.000354906526713771,-0.009643942870776613,-0.0007433421619935522,-1.0959930808588485,-0.002075069956248138,0.0005883856322610338,-0.0031112953683420557,-4.5132976900712345,0.45561859121181153,0.4368723351774199,-0.0007995879065279837,-0.12422595448368216,-0.6674067296516173,-0.004570203062152734,-0.005070203062152734,-0.006070203062152734,0.9942563162902146,0.07900355422964837,0.00041706279522254965,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q4|L2,funding_x_liqtercile,30741,672,564,-0.001964431712251528,0.002706548876784815,-0.725806849121133,-0.008241758241758323,-0.0045070157124010414,0.0027228249842631623,-1.6552719100382092,0.09833904671245386,-0.009853341443706646,0.0008393100189045622,-0.011082291343336824,6.593675678239325e-05,0.09000934690750469,-0.001372438272787757,0.0015043117863525433,-0.0023719868742843285,-3.2089855550150577,0.4517745031066003,0.4334927295793891,-0.0012287929565965288,-0.18477607600792217,-0.7445700783086744,-0.004007015712401041,-0.004507015712401042,-0.0055070157124010415,0.9925831950814873,0.09508565331976049,0.0004767512873201444,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q4|L3,funding_x_liqtercile,17837,672,565,0.0013665522878893981,0.002978339282215513,0.45883029379811074,-0.007518796992481258,-0.0012597317465228297,0.002988359822470273,-0.4215462064007725,0.6734918911749526,-0.0071274408742162555,0.004607977381170596,-0.010465283436487172,0.0013649346136293144,1.262445789112125,-0.0007579738718890708,0.0034878430991476996,-0.001178723568229778,-1.0886716273449524,0.4612624733714542,0.4462944276264155,0.0007089362352546811,0.10176730751918003,-0.6599108583363167,-0.0007597317465228286,-0.0012597317465228284,-0.002259731746522829,0.9929924879470793,0.1315003389729233,0.0004274362225483892,True,,,194,1.0,30,1.0
R6,live_diag,long,72,Q5|L1,funding_x_liqtercile,13368,714,397,0.003966039236836197,0.0032490191418894014,1.220688171916964,-0.0031791693298115486,0.000628017488456017,0.003251754806170479,0.1931318706023901,0.8469109267729507,-0.005756187899516969,0.0070122228764290025,-0.006843507299865643,0.003363569035495723,3.022180893047791,0.0011784966448453852,0.005548641426146061,-7.93939329848264e-05,-0.0736357277940908,0.47987731897067626,0.45751047277079593,-0.0012865392235594576,-0.19022925111831845,-0.8454449575569668,0.0011280174884560174,0.0006280174884560167,-0.00037198251154398353,0.9913225613405147,0.09056240910737734,0.0015634873528523826,True,,,194,1.0,30,1.0
