run,universe,direction,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_net,n_tests_cumulative,p_value_bonferroni
R16,exec,long,Q5,poc_dist_quintile,58755,728,699,-0.001119765414110134,-0.5751337764302366,0.5653787742094754,-0.00494211051524625,0.002702579687025982,0.000359893524249662,0.6606281493260848,0.44226392190582164,342,1.0
R16,exec,short,Q5,poc_dist_quintile,58755,728,699,0.0003197654141101327,0.16423787328267214,0.8695895377590502,-0.0035025796870259834,0.0041421105152462485,-0.0011598935242496625,-2.129125034794467,0.5403031375920961,342,1.0
R16,exec,long,Q1,node_rank_quintile,57321,728,714,-0.0022285492267604744,-1.1237010692585248,0.26151077618297297,-0.006122075921062519,0.0016649774675415708,-0.0007176630188169524,-1.5716371754691298,0.444991314418066,342,1.0
R16,exec,short,Q1,node_rank_quintile,57321,728,714,0.0014285492267604755,0.7203171795907202,0.47156125685793115,-0.00246497746754157,0.00532207592106252,-8.233698118304713e-05,-0.18031284481747123,0.524575087707347,342,1.0
R16,exec,long,Q2,node_rank_quintile,58339,728,711,-0.0020820698259277925,-1.018634902178332,0.30871518778521917,-0.006094878528113917,0.0019307388762583315,-0.0005963261702406455,-1.5465128400855104,0.45248186071743407,342,1.0
R16,exec,short,Q2,node_rank_quintile,58339,728,711,0.0012820698259277937,0.6272417262172266,0.5306977331265756,-0.0027307388762583306,0.0052948785281139174,-0.00020367382975935443,-0.5282078980117896,0.5303790601478267,342,1.0
R16,exec,long,Q3,node_rank_quintile,58480,728,710,-0.0017230751620271384,-0.8244221671380422,0.40997012083597767,-0.005826309122697464,0.0023801587986431874,-0.00024866345375525195,-0.6038238611720667,0.4546516945277171,342,1.0
R16,exec,short,Q3,node_rank_quintile,58480,728,710,0.0009230751620271371,0.4416543411921842,0.6588706872573477,-0.0031801587986431887,0.005026309122697463,-0.0005513365462447479,-1.338798110985958,0.5301559880087394,342,1.0
R16,exec,long,Q4,node_rank_quintile,58528,728,703,-0.0016605014745667745,-0.7912231619046861,0.42907183022661705,-0.005780641655897205,0.0024596387067636555,-0.00017472361656085443,-0.41581673065395053,0.4543635993761443,342,1.0
R16,exec,short,Q4,node_rank_quintile,58528,728,703,0.0008605014745667753,0.4100259517733956,0.6819077062224606,-0.003259638706763656,0.004980641655897206,-0.0006252763834391456,-1.488066619925052,0.5314979317827355,342,1.0
R16,exec,long,Q5,node_rank_quintile,58872,728,701,-0.0008354143910514813,-0.40526410200677565,0.6854026181132716,-0.004882436111665022,0.0032116073295620595,0.0006768237673582074,1.4586353858903938,0.45340819044728814,342,1.0
R16,exec,short,Q5,node_rank_quintile,58872,728,701,3.5414391051480805e-05,0.017179715290193902,0.9862979582354238,-0.004011607329562059,0.004082436111665022,-0.0014768237673582075,-3.1827301428860237,0.5313337716858024,342,1.0
R16,exec,long,above_VA,value_area,12751,682,634,0.002381710839761797,0.5306068497232405,0.5958642301433527,-0.006431554012253905,0.0111949756917775,-0.00010948367894778967,-0.08601756532236328,0.46826758147512865,342,1.0
R16,exec,short,above_VA,value_area,12751,682,634,-0.003181710839761798,-0.7088339764978103,0.4786700874678057,-0.011994975691777501,0.005631554012253904,-0.0006905163210522094,-0.5425149512978211,0.5183221581163262,342,1.0
R16,exec,long,below_VA,value_area,71501,725,702,0.0010806886075600864,0.3555585293585591,0.7222747716603394,-0.004886423425987527,0.0070478006411077,-0.0005965583520351849,-1.0537914306708218,0.475132015227803,342,1.0
R16,exec,short,below_VA,value_area,71501,725,702,-0.0018806886075600875,-0.6187673959062083,0.536264232636485,-0.0078478006411077,0.004086423425987525,-0.00020344164796481525,-0.3593698161051444,0.49428957386712513,342,1.0
R16,exec,long,inside_VA,value_area,212178,728,716,-0.00281363771449612,-1.3727216091683545,0.17026220569695497,-0.006837632649161596,0.0012103572201693554,2.6748709025187007e-05,0.11869257031702551,0.39034481013512373,342,1.0
R16,exec,short,inside_VA,value_area,212178,728,716,0.002013637714496119,0.9824164601874552,0.32622154125417246,-0.0020103572201693566,0.0060376326491615945,-0.0008267487090251864,-3.6685482349104124,0.49759611329475867,342,1.0
R17,exec,long,Q1,dist_swing_high_q,59139,728,710,-0.0026573681894591977,-1.4755209136678777,0.140505501475628,-0.0061930899502276055,0.0008783535713092097,-0.000949405789425267,-1.5172552175762077,0.38964135974687886,342,1.0
R17,exec,short,Q1,dist_swing_high_q,59139,728,710,0.001857368189459197,1.0313157276433809,0.3027357524877153,-0.0016783535713092105,0.005393089950227604,0.00014940578942526723,0.23876693829601162,0.5209089917236864,342,1.0
R17,exec,long,Q2,dist_swing_high_q,61598,728,708,-0.002449697237645015,-1.2458102317891588,0.21323540415440229,-0.006310096625313677,0.0014107021500236465,-0.0009058249374595255,-2.406429822429835,0.4402594782500737,342,1.0
R17,exec,short,Q2,dist_swing_high_q,61598,728,708,0.0016496972376450136,0.8389647775364352,0.40176484807230284,-0.0022107021500236473,0.005510096625313674,0.00010582493745952556,0.2811363155595982,0.5095519654856682,342,1.0
R17,exec,long,Q3,dist_swing_high_q,61642,728,702,-0.001808039654386834,-0.8716730295147784,0.3836745438747288,-0.005880211168908756,0.002264131860135088,-0.00039056147375523734,-0.9385027275194215,0.4456616186693148,342,1.0
R17,exec,short,Q3,dist_swing_high_q,61642,728,702,0.0010080396543868343,0.4859854579397441,0.6271239211189041,-0.0030641318601350867,0.005080211168908755,-0.0004094385262447625,-0.983863487449494,0.5050583416087389,342,1.0
R17,exec,long,Q4,dist_swing_high_q,60065,728,699,-0.0011813288196905346,-0.5405363531899257,0.5889927559842508,-0.00547192469426682,0.0031092670548857502,0.0003630866610551644,0.7604229131102281,0.4307928674519298,342,1.0
R17,exec,short,Q4,dist_swing_high_q,60065,728,699,0.00038132881969053475,0.17448324812369928,0.8615342725533055,-0.003909267054885751,0.004671924694266819,-0.0011630866610551642,-2.4358860896430516,0.49609696292502753,342,1.0
R17,exec,long,Q5,dist_swing_high_q,52965,728,670,1.2974797486055306e-05,0.005669773911596977,0.9954777545752687,-0.004479716369694141,0.004505665964666251,0.0014325171879704505,2.023083575166941,0.36344956509648213,342,1.0
R17,exec,short,Q5,dist_swing_high_q,52965,728,670,-0.0008129747974860555,-0.3552566660501806,0.7225003591512997,-0.0053056659646662525,0.003679716369694141,-0.0022325171879704507,-3.1528898167426886,0.4502294251239823,342,1.0
R17,exec,long,Q1,dist_swing_low_q,53612,728,712,8.260679839947883e-05,0.03991132199859682,0.9681747821656256,-0.003980810229088459,0.004146023825887417,0.0012676265988605898,2.0659424928464247,0.37733790523690774,342,1.0
R17,exec,short,Q1,dist_swing_low_q,53612,728,712,-0.0008826067983994784,-0.42642984368819764,0.6699208937953759,-0.0049460238258874165,0.003180810229088459,-0.0020676265988605904,-3.369760191025624,0.44789588528678304,342,1.0
R17,exec,long,Q2,dist_swing_low_q,61107,728,706,-0.001918328483082844,-0.9434610443658851,0.3457585532378847,-0.005910146384001673,0.002073489417835985,-0.00040339898065474617,-0.9937904778437382,0.44045439026661287,342,1.0
R17,exec,short,Q2,dist_swing_low_q,61107,728,706,0.0011183284830828446,0.5500097443675873,0.5824816216865755,-0.0028734894178359845,0.005110146384001674,-0.0003966010193452539,-0.9770434121789752,0.50102424035507,342,1.0
R17,exec,long,Q3,dist_swing_low_q,61575,728,706,-0.002407694160477633,-1.1689374181877623,0.2428119834375554,-0.006451420692992771,0.001636032372037505,-0.0009534674789243775,-2.5390724264666265,0.44102404965089215,342,1.0
R17,exec,short,Q3,dist_swing_low_q,61575,728,706,0.0016076941604776336,0.7805367857898766,0.43532904693783414,-0.0024360323720375044,0.0056514206929927716,0.00015346747892437736,0.40868205021090204,0.5084871993793638,342,1.0
R17,exec,long,Q4,dist_swing_low_q,60495,728,707,-0.002057313948751027,-0.9923422119572062,0.32136078145274216,-0.006127467783068245,0.002012839885566191,-0.00045671316607134616,-1.0387971690852367,0.42712374685744436,342,1.0
R17,exec,short,Q4,dist_swing_low_q,60495,728,707,0.0012573139487510273,0.6064634451079771,0.5443963722001506,-0.0028128398855661895,0.005327467783068245,-0.000343286833928654,-0.7808082134720239,0.5060212917843508,342,1.0
R17,exec,long,Q5,dist_swing_low_q,58627,728,697,-0.001787419160119845,-0.8638239701189508,0.3879695000405092,-0.005849727430236117,0.002274889109996427,7.393069112003837e-05,0.09982651692382374,0.3836920082188818,342,1.0
R17,exec,short,Q5,dist_swing_low_q,58627,728,697,0.000987419160119845,0.4771999529248944,0.6333631633921631,-0.003074889109996427,0.005049727430236117,-0.0008739306911200378,-1.1800438438441336,0.5178359004464769,342,1.0
R18,BTC_bear,long,ALL,baseline,141904,340,722,-0.0011612989610558495,-0.40428639816408607,0.6862570679512778,-0.006811400828835792,0.0044888029067240934,-6.778850711580194e-05,-0.23573097557376557,0.41068162341233805,342,1.0
R18,BTC_bear,short,ALL,baseline,141904,340,722,0.00036129896105585016,0.12578006226139327,0.8999805853532731,-0.005288802906724093,0.006011400828835793,-0.0007322114928841985,-2.546227035934828,0.4905283892505852,342,1.0
R18,BTC_bear,long,H1_signal,H1,16879,340,647,0.006344742756258351,1.9153210374998562,0.056292712856736454,-0.00017114823785212546,0.012860633750368826,0.0030395295561919246,2.805451535825324,0.48385960793520366,342,1.0
R18,BTC_bear,short,H1_signal,H1,16879,340,647,-0.007144742756258352,-2.1568212667232545,0.03172219113812199,-0.013660633750368828,-0.0006288517621478758,-0.0038395295561919245,-3.543842522709527,0.49882615330437846,342,1.0
R18,BTC_bear,long,rest,H1,125025,340,721,-0.002174652115597313,-0.7583248848770727,0.4487833807263115,-0.007815389158153076,0.0034660849269584505,-0.0004872919791459641,-1.5794561460183234,0.40173265194797736,342,1.0
R18,BTC_bear,short,rest,H1,125025,340,721,0.0013746521155973126,0.4793561691222648,0.6319943524909856,-0.004266084926958451,0.007015389158153076,-0.0003127080208540364,-1.0135783607864142,0.48951365163216676,342,1.0
R18,BTC_bull,long,ALL,baseline,154526,388,717,-0.002100355565857736,-0.761732106715509,0.44668385680144673,-0.007521599953488592,0.0033208888217731206,-0.00018608905441041843,-0.8082983189859441,0.41451575206601665,342,1.0
R18,BTC_bull,short,ALL,baseline,154526,388,717,0.001300355565857733,0.47159757174521183,0.6374798213531518,-0.004120888821773123,0.00672159995348859,-0.0006139109455895814,-2.666589858814116,0.504359759568998,342,1.0
R18,BTC_bull,long,H1_signal,H1,14087,387,654,0.0039531466218294615,1.2238258978117333,0.2217644067872814,-0.0023977528414679634,0.010304046085126885,0.0024953298774404776,2.0921659769664136,0.4620401219252853,342,1.0
R18,BTC_bull,short,H1_signal,H1,14087,387,654,-0.00475314662182946,-1.4714920766584692,0.1419728628930355,-0.011104046085126884,0.0015977528414679648,-0.0032953298774404775,-2.762912076191547,0.5269724250372155,342,1.0
R18,BTC_bull,long,rest,H1,140439,388,715,-0.002707563573020628,-0.970772814193871,0.3322677555244261,-0.008191210467597038,0.0027760833215557824,-0.000455053861144898,-1.725564737079459,0.4101269965959675,342,1.0
R18,BTC_bull,short,rest,H1,140439,388,715,0.0019075635730206252,0.683939936438508,0.4944224124893022,-0.0035760833215557853,0.007391210467597035,-0.00034494613885510217,-1.3080361342336728,0.5022715370515842,342,1.0
