run,universe,direction,horizon_h,bucket,bucket_type,n_obs,n_days,n_symbols,mean_ret_gross,se_gross,t_stat_gross,median_ret_gross,mean_ret_net,se_net,t_stat_clustered,p_value_raw,ci_lo_net,ci_hi_net,median_ret_net,mean_ret_neutral,t_stat_neutral,ci_lo_neutral,ci_hi_neutral,mean_ret_neutral_net,t_stat_neutral_net,hit_rate_gross,hit_rate_net,mean_ret_net_dayeq,sharpe_daily_ann,max_dd,mean_net_slip5bp,mean_net_slip10bp,mean_net_slip20bp,funding_cov,mean_stop_pct_1atr,mean_funding_paid,reliable,boot_ci_lo_net,boot_ci_hi_net,n_tests_bonferroni,p_value_bonferroni,n_tests_family,p_value_bonferroni_family
R1,exec,long,24,Q1,quintile,56718,730,698,-0.001963465154833517,0.0014041223048699904,-1.398357641655238,-0.0046649716247610384,-0.001989812110291968,0.0014046845779256824,-1.4165543934641553,0.1570409980683862,-0.004747528108099328,0.0007679038875153922,-0.005577449379457334,-0.001212933516648462,-3.589164909654528,-0.0018763913345240656,-0.0005494756987728586,-0.0012255375395323438,-3.6028027473870403,0.4504310724801213,0.43939420652691336,-0.0017423447516008528,-0.8496187322130461,-0.8804955376687684,-0.001489812110291969,-0.0019898121102919697,-0.0029898121102919697,0.997126183465858,0.10646184795486738,-0.001974788316182191,True,,,194,1.0,30,1.0
R1,exec,long,24,Q2,quintile,54771,689,689,0.0009764968000161694,0.0015845247704524977,0.6162710853281947,-0.0010138560324434165,-0.0009469181206651069,0.0015849491436749604,-0.5974438513967233,0.5504079471843326,-0.004058843818860545,0.002165007577530331,-0.0030273801393728827,-0.00014796878651597743,-0.45745173441345066,-0.0007830621976225299,0.00048712462459057514,-0.002061809786975087,-6.396221244949947,0.4815964361352516,0.46018038413788065,-0.002102734182771154,-0.9560455180538893,-0.9261293688462768,-0.00044691812066510815,-0.0009469181206651089,-0.0019469181206651083,0.998064704593588,0.08705335708481128,-5.882582903450077e-05,True,,,194,1.0,30,1.0
R1,exec,long,24,Q3,quintile,60189,696,667,-0.0037122068283372716,0.0017847779716983398,-2.0799264038455436,-0.004210526315789442,-0.005864116970665333,0.0017884343804230214,-3.2789108925977386,0.0010940903735331613,-0.00937550776992291,-0.002352726171407755,-0.006433112361007888,-0.0005779997072531215,-1.9852872051820822,-0.0011496222400875801,-6.377174418662791e-06,-0.002717914004004799,-9.30496575142021,0.4447822691853993,0.4242469554237485,-0.002800982071058419,-1.2574425367174864,-0.9494196618633761,-0.005364116970665337,-0.005864116970665337,-0.006864116970665335,0.9975576932662115,0.08831055786985546,0.00012725849022350775,True,,,194,0.21225353246543327,30,0.03282271120599484
R1,exec,long,24,Q4,quintile,78731,674,647,8.167402052533274e-06,0.0016652697411662838,0.004904552007780538,-0.000956937799043156,-0.002216489500381732,0.001667465927783097,-1.329256246530065,0.18421453823517384,-0.005490559531093419,0.001057580530329955,-0.003247137867755918,0.00015225560488433108,0.5547453611049156,-0.0003866459559102325,0.0006911571656788947,-0.002058295002320163,-7.48467655353599,0.46536942246383256,0.445580521014594,-0.0019344497733669473,-0.8995758128366457,-0.9124092897022914,-0.0017164895003817344,-0.0022164895003817346,-0.003216489500381735,0.997942360696549,0.0956553681125828,0.0002047403188280304,True,,,194,1.0,30,1.0
R1,exec,long,24,Q5,quintile,47196,730,681,0.0008714187417349702,0.0015769478117156055,0.552598339184687,-0.00018687942914552558,-0.0018374907367875379,0.0015798300739698777,-1.163093909315321,0.24517249692711512,-0.004939057264439996,0.00126407579086492,-0.003054716981132131,0.001651739420332164,3.1374138312482884,0.0006181704581374504,0.0026853083825268773,-0.001047569002754957,-2.002553198184007,0.4438629573913596,0.4225904188825561,-0.0021861202529138463,-0.9936734744995519,-0.9435637523934665,-0.0013374907367875407,-0.001837490736787541,-0.0028374907367875414,0.9954446257177363,0.1324065539352207,0.0007009351875186187,True,,,194,1.0,30,1.0
R1,exec,long,48,D1,decile,29125,730,652,-0.005792466562981358,0.001973409137611784,-2.935258813076841,-0.011737089201877993,-0.0015500166695223395,0.0019879428525040417,-0.7797088671688505,0.43581601216504123,-0.005452810542750471,0.002352777203705792,-0.00992870077151353,-0.004050658564768198,-4.937266952556845,-0.005661336687830716,-0.0024399804417056794,0.00025771791699404816,0.3046131762225483,0.42201393895698147,0.4279191128506197,-0.0007981662688130097,-0.1934104217773618,-0.6731349873241761,-0.0010500166695223403,-0.0015500166695223414,-0.0025500166695223416,0.9938201668554949,0.11990918139978811,-0.006186045557743463,True,-0.005467928445244695,0.002265458903458908,194,1.0,30,1.0
R1,exec,long,48,D10,decile,24651,729,591,0.0032049505970919,0.002339570742532529,1.3698883042205503,-0.0053241465706233004,-0.0007514854413805063,0.0023369389482729773,-0.3215682814203863,0.7478723347821952,-0.005339450305228032,0.003836479422467019,-0.00930057727979419,0.005404620399863092,4.194215596704915,0.0028748263343202725,0.007934414465405912,0.001499880578311241,1.1682746287826493,0.44448501075007096,0.4190905034278528,0.0009629106028211653,0.18386918904451902,-0.7387690513875035,-0.0002514854413805061,-0.0007514854413805076,-0.0017514854413805078,0.9892093627033386,0.15769253955549767,0.0019781398835349495,True,-0.0053040953712074545,0.0037107320521376354,194,1.0,30,1.0
R1,exec,long,48,D2,decile,27592,705,676,-0.0010926841264012823,0.002142989197241322,-0.5098878369559205,-0.0039727362752985385,-0.0022150357291283833,0.0021529984258390703,-1.0288143746622276,0.3039212530492692,-0.006442123085252088,0.002012051626995321,-0.005659663437021732,-0.0005093004428127331,-0.9361355826156348,-0.0015774465953756625,0.0005588457097501965,-0.0015701713832633843,-2.8182134105754564,0.46401130762539866,0.4502391997680487,-0.002755330950238712,-0.6201752309857427,-0.820540332500502,-0.001715035729128384,-0.002215035729128384,-0.003215035729128385,0.9956146709191069,0.0922664115511922,-0.000885840435732227,True,-0.006677496599901168,0.0020033040065389096,194,1.0,30,1.0
R1,exec,long,48,D3,decile,27073,672,658,0.000728371746482074,0.002279007830788823,0.3196003702321487,-0.0018201674554059188,-0.0009813797373206094,0.002282352762531614,-0.4299860010387048,0.6673442903642425,-0.005462816578274408,0.0035000571036331897,-0.003840228619792682,-0.00021368767400645406,-0.3803857231201007,-0.001316717935027114,0.0008893425870142057,-0.0018842371729039418,-3.327736010637243,0.48023934402009305,0.46254709315210163,-0.0017768113955575475,-0.4005183717512364,-0.7900022500076361,-0.00048137973732061053,-0.000981379737320611,-0.0019813797373206114,0.9970451355544064,0.08740371205630079,-0.0002996024768467065,True,-0.00522419229293499,0.0036648702520113183,194,1.0,30,1.0
R1,exec,long,48,D4,decile,27698,638,669,0.0016774182740874088,0.0027308201755600415,0.6142543874180221,-0.0011707876955805996,-0.00020001444486862738,0.002735628393981786,-0.07311462525708785,0.9417379274553569,-0.005571986673625484,0.005171957783888229,-0.003328332119446579,2.8965674017836513e-05,0.05261981915876816,-0.0010519911307880366,0.0011099224788237096,-0.0018021988186594092,-3.262190196663854,0.4826702288973933,0.4660625315907286,0.00018929371115922503,0.041966451607096396,-0.7044755547628887,0.0002999855551313717,-0.00020001444486862912,-0.0012000144448686295,0.9955592461549571,0.0867108951562205,-0.00011248234016319313,True,-0.00540211187631164,0.005093667755191529,194,1.0,30,1.0
R1,exec,long,48,D5,decile,28355,628,634,-0.002996820379391093,0.0029744482041821857,-1.0075214539548718,-0.0036310820624546603,-0.005128068449708915,0.0029858751262489287,-1.7174423687808953,0.08639373954789825,-0.010991631054563893,0.0007354941551460641,-0.005930380541385446,-0.0014713663312884429,-2.834694785424601,-0.002490665680578696,-0.0004520669819981899,-0.003559929403051332,-6.835673871229354,0.4624581202609769,0.4438723329218833,-0.0020358231888806633,-0.4340598234293741,-0.7944777490165595,-0.004628068449708918,-0.005128068449708919,-0.006128068449708918,0.9953800035267149,0.087584423518433,9.888023278060832e-05,True,-0.011247830796417745,0.0003776338644680275,194,1.0,30,1.0
R1,exec,long,48,D6,decile,31834,586,641,-0.010211818929645516,0.003322899702552936,-3.073164959447895,-0.011673820999589135,-0.012535693457808639,0.003335971945351322,-3.757733477128647,0.00018870563683429345,-0.01908768039264562,-0.005983706522971656,-0.01421744620178028,-0.0015315058737172126,-3.204145493195906,-0.002470264591099919,-0.0005927471563345061,-0.003789672959317746,-7.8530994180059075,0.4009863667776591,0.38518565056229187,-0.004637184791478536,-1.0128858253260307,-0.8689091087529035,-0.012035693457808642,-0.012535693457808642,-0.013535693457808641,0.9956964252057549,0.08895733614260105,0.00023902642174337686,True,-0.019204062399616636,-0.006066152508602561,194,0.03660889354585293,30,0.005661169105028803
R1,exec,long,48,D7,decile,34917,528,639,-0.0047778852028362295,0.003868626286575109,-1.235034053151225,-0.004016064257028162,-0.007076443280693257,0.0038710070100933095,-1.8280626364772925,0.06810747122737543,-0.014681008891542516,0.000528122330156003,-0.006594985983278774,-0.00047884680004602645,-0.709115389784172,-0.0018054050469857364,0.0008477114468936836,-0.002749716506645868,-4.068050538448167,0.4567116304378956,0.44199100724575424,-0.0015637055199646701,-0.33596315651402436,-0.7275164141484094,-0.006576443280693259,-0.0070764432806932585,-0.008076443280693258,0.9984534753844833,0.0910669975946245,0.0002869021902876861,True,-0.014647169133073859,-6.34392646621636e-05,194,1.0,30,1.0
R1,exec,long,48,D8,decile,43813,508,637,0.0008474538348649848,0.002520811948998624,0.33618288551894177,-0.0015988743924277848,-0.0016436732434579888,0.0025325688040131514,-0.6490142502163796,0.5166242067169403,-0.006619341878428142,0.0033319953915121638,-0.004258533962264164,0.0006809696864690885,1.5796603183652966,-0.00016596545320770608,0.001527904826145883,-0.0017304885726806272,-3.9862318421205853,0.4592367736339983,0.4388323366960332,-0.0001998338741332532,-0.04672234491539632,-0.6613674498708,-0.0011436732434579923,-0.0016436732434579927,-0.002643673243457992,0.99342675857032,0.09931201058703272,0.000394974922804748,True,-0.006611692613752101,0.0035068692782685104,194,1.0,30,1.0
R1,exec,long,48,D9,decile,22544,536,669,0.004560324004719296,0.0029086214060579357,1.5678644168750442,0.0,0.001949061507531003,0.002915892166354325,0.6684271558532534,0.5041503296911087,-0.003778989165325921,0.007677112180387927,-0.0025999999999999964,0.0013486316436336554,1.594493433715734,-0.0003128758627253716,0.0030101391499926826,-0.0012856516903188026,-1.5125545671594542,0.4587509979597268,0.4419852745498093,0.0003810801645331569,0.0807668801554659,-0.7566598938982485,0.002449061507531001,0.0019490615075309998,0.0009490615075309997,0.9956089772021645,0.1047597504434506,0.0005280073145631815,True,-0.0037479915358459726,0.007960759590556265,194,1.0,30,1.0
R1,exec,long,48,Q1,quintile,56717,730,698,-0.0035060903972794107,0.0019791782225031668,-1.7714879627389397,-0.007684098185699151,-0.001873827130482275,0.001986781592098494,-0.9431470162269254,0.3459190215619692,-0.005774341179624777,0.002026686918660227,-0.007645756535628952,-0.00232783906971389,-4.884750386280098,-0.003263417733922673,-0.0013922604055051071,-0.0006323162381935149,-1.2958797082707547,0.4424443308238862,0.4387771293570056,-0.0016027101421432666,-0.3869971937899043,-0.7495160351563759,-0.0013738271304822756,-0.0018738271304822767,-0.0028738271304822763,0.994693136338793,0.10646184795486738,-0.003605274617497962,True,-0.00576373581338144,0.002005507551084012,194,1.0,30,1.0
R1,exec,long,48,Q2,quintile,54771,689,689,0.0012083098655891274,0.002295874788365174,0.5262960644511149,-0.0014760147601476925,-0.0005865302295621547,0.0022992830525746942,-0.2550926598207946,0.7987279906878564,-0.005101007211287074,0.003927946752162764,-0.003539876531217871,-9.097652333225029e-05,-0.19617007947993,-0.0010015381448549156,0.0008195850981904151,-0.001842780501992547,-3.9669215090919323,0.4814686336084131,0.4643248375082159,-0.0014663900505227545,-0.33073668984407895,-0.8001224807801128,-8.653022956215536e-05,-0.0005865302295621555,-0.0015865302295621558,0.9962937267216826,0.08705335708481128,-0.00020504626784438132,True,-0.004903659008917902,0.003769128395681397,194,1.0,30,1.0
R1,exec,long,48,Q3,quintile,60189,696,667,-0.006812837655783779,0.002513466509793268,-2.710534486629835,-0.007973944294698998,-0.009046552618560183,0.002523317131156509,-3.58518257846325,0.00036048845583540697,-0.014000815962535662,-0.0040922892745847055,-0.01037050596943105,-0.0015031741731478768,-3.750659091437731,-0.002290051041816621,-0.0007162973044791326,-0.0036814591088802835,-9.134434937051394,0.42994567113592186,0.4128329096678795,-0.00419467428181393,-0.8993134026375641,-0.8959812810153208,-0.008546552618560186,-0.009046552618560189,-0.010046552618560188,0.9955473591520045,0.08831055786985546,0.00017301473907310803,True,-0.013995463317791331,-0.004249643491942203,194,0.06993476043206895,30,0.01081465367506221
R1,exec,long,48,Q4,quintile,78730,674,647,-0.0016474015338561283,0.002322566579807926,-0.7093021781069315,-0.0027257243368642436,-0.004059893351231284,0.0023294617315461766,-1.742846124600869,0.08181858722377068,-0.008633804712131078,0.0005140180096685106,-0.00535922194281748,0.00016658746546504582,0.43456954322861513,-0.0005860968510140469,0.0009192717819441385,-0.0021837893771638416,-5.674853473820295,0.4581168789930269,0.4402331991210578,-0.0012212347158230671,-0.2825035162472048,-0.7694752876620377,-0.003559893351231287,-0.004059893351231288,-0.005059893351231288,0.9956560948038257,0.0956553681125828,0.00034691027503857766,True,-0.008851263449729304,0.0006169838582352426,194,1.0,30,1.0
R1,exec,long,48,Q5,quintile,47195,730,681,0.003852382276328091,0.0022359040231800325,1.722964061243116,0.0,0.0005428510153420815,0.0022400853097649534,0.2423349740189321,0.8085889622113203,-0.003854957106479281,0.004940659137163444,-0.00270000000000002,0.0034671649380464517,4.274618758740859,0.0018747844513870154,0.005059545424705888,0.0001648117811854383,0.20467582036695564,0.4512998707544971,0.43002733224569356,-0.0019187568454075567,-0.42050150615823706,-0.877479612396853,0.0010428510153420816,0.0005428510153420795,-0.00045714898465792,0.9922664576138314,0.1324065539352207,0.0012830782637939758,True,-0.003991672423672118,0.005055610666901518,194,1.0,30,1.0
